payment_id,payment_order_id,payment_amount,payment_fee,payment_method,payment_status
5142723,87002207,58.4,0.88,ONLINE,PAID
5021316,84754684,122.8,2.46,STORE_DIRECT_PAYMENT,PAID
4880904,81692271,8.0,0.0,VOUCHER,PAID
5444271,92986966,32.8,0.49,ONLINE,PAID
4566731,73040071,86.7,2.34,ONLINE,PAID
5411468,92327828,194.3,5.25,ONLINE,PAID
5299037,89977059,81.4,1.21,ONLINE,PAID
5021578,84761164,86.0,1.29,ONLINE,PAID
5089269,86019845,13.9,0.19,ONLINE,PAID
4844712,80785766,21.9,0.33,ONLINE,PAID
4505192,71037753,44.3,0.0,MEAL_BENEFIT,PAID
5364397,91352475,83.9,1.26,ONLINE,PAID
4640445,75196669,33.3,0.5,ONLINE,PAID
4484524,70443644,351.6,9.49,ONLINE,PAID
4743273,78056790,107.3,1.61,ONLINE,PAID
4510927,71272997,6.9,0.1,ONLINE,PAID
5112974,86448108,55.9,0.84,ONLINE,PAID
4569361,73093917,90.4,1.36,ONLINE,PAID
4681263,76274117,129.3,3.49,ONLINE,PAID
5379386,91666068,34.3,0.51,ONLINE,PAID
4853598,80952441,38.9,0.58,ONLINE,PAID
4912791,82419206,208.8,5.64,ONLINE,PAID
5320834,90405302,39.8,0.6,DEBIT,PAID
4769157,78858567,53.6,0.8,ONLINE,PAID
5199436,87826298,100.8,0.0,MEAL_BENEFIT,PAID
5208773,87932078,134.4,2.69,DEBIT,PAID
5273365,89372032,171.7,4.64,ONLINE,PAID
4684094,76343225,88.5,1.33,ONLINE,PAID
4789015,79322515,5.0,0.0,VOUCHER,PAID
5378230,91654661,51.8,0.78,ONLINE,PAID
5113570,86445271,164.4,2.3,DEBIT,PAID
5033141,84985792,50.38,0.76,DEBIT,PAID
4563988,72975026,29.9,0.45,ONLINE,PAID
4662614,75781247,74.8,2.02,ONLINE,PAID
5310302,90196637,71.5,1.07,ONLINE,PAID
4548632,72479239,72.9,1.09,ONLINE,PAID
4963828,83460920,164.02,2.46,ONLINE,PAID
4886887,81863570,50.49,0.76,ONLINE,PAID
4709628,77040771,30.8,0.46,ONLINE,PAID
4544872,72373814,76.8,2.07,ONLINE,PAID
4942464,82993039,61.0,0.92,ONLINE,PAID
4644186,75315877,19.0,0.29,ONLINE,PAID
5067535,85604691,112.25,3.03,ONLINE,PAID
5030406,84960692,146.3,3.95,ONLINE,PAID
5320623,90409195,400.0,8.0,ONLINE,PAID
4960495,83402895,45.9,0.69,ONLINE,PAID
4509594,71237313,119.25,3.22,ONLINE,PAID
4767815,78816424,149.5,2.24,ONLINE,PAID
4958904,83375156,10.0,0.0,VOUCHER,PAID
5457268,93110604,172.7,2.59,ONLINE,PAID
5029105,84941739,58.8,1.59,ONLINE,PAID
5284510,89659026,40.5,0.61,ONLINE,PAID
4829408,80393767,12.0,0.0,VOUCHER,PAID
4525247,71717157,40.8,0.61,ONLINE,PAID
5130122,86804231,346.1,6.92,ONLINE,PAID
5346119,90932786,111.8,3.02,ONLINE,PAID
4882635,81733945,241.9,3.63,ONLINE,PAID
4645830,75350959,10.0,0.0,VOUCHER,PAID
4642309,75281728,10.0,0.0,VOUCHER,PAID
5394013,91940696,58.8,1.59,ONLINE,PAID
5246855,88693325,0.02,0.0,STORE_DIRECT_PAYMENT,PAID
4608816,74296880,124.3,3.36,ONLINE,PAID
4738278,77915136,56.0,0.84,ONLINE,PAID
4521560,71583919,69.0,1.04,ONLINE,PAID
5463758,93128429,46.9,0.7,ONLINE,PAID
5081831,85897784,149.7,2.99,ONLINE,PAID
4636728,75096408,27.39,0.41,DEBIT,PAID
5313990,90256086,82.85,1.24,ONLINE,PAID
4631402,74920191,69.8,1.05,ONLINE,PAID
5090085,86034637,25.7,0.39,ONLINE,PAID
5301272,90030555,19.5,0.29,ONLINE,PAID
5075922,85759552,59.4,0.89,ONLINE,PAID
5270056,89310273,20.9,0.31,ONLINE,PAID
5291074,89850889,96.75,2.61,ONLINE,PAID
4603425,74168547,58.8,1.59,ONLINE,PAID
4510107,71251610,109.9,2.2,ONLINE,PAID
5399036,92060235,26.9,0.4,ONLINE,PAID
5361299,91325390,150.6,4.07,ONLINE,PAID
4498410,70852789,5.8,0.09,ONLINE,PAID
4641849,75274116,81.8,2.21,ONLINE,PAID
4509602,71237515,26.9,0.4,ONLINE,PAID
4949502,83153050,22.0,0.44,STORE_DIRECT_PAYMENT,PAID
4533182,71954191,79.9,1.2,ONLINE,PAID
4680757,76252481,154.6,2.32,DEBIT,PAID
5422882,92575631,25.5,0.38,DEBIT,PAID
4562080,72899475,49.7,0.75,ONLINE,PAID
5308354,90169039,2.32,0.0,VOUCHER,PAID
5360083,91312013,174.3,3.49,ONLINE,PAID
5394557,91952754,94.0,1.41,ONLINE,PAID
4668027,75897000,196.0,2.94,ONLINE,PAID
4648656,75425376,34.4,0.45,ONLINE,PAID
5032119,84984237,11.01,0.0,VOUCHER,PAID
5280999,89605382,123.55,1.73,ONLINE,PAID
4570573,73173123,119.8,2.4,ONLINE,PAID
5232792,88437004,127.8,2.56,ONLINE,PAID
5470796,93137910,34.9,0.0,MEAL_BENEFIT,PAID
5412980,92366829,18.9,0.28,ONLINE,PAID
5062022,85562975,116.7,3.15,ONLINE,PAID
4952147,83208963,269.85,4.02,ONLINE,PAID
5002253,84318761,16.68,0.0,VOUCHER,PAID
4479495,70291341,36.8,0.55,ONLINE,PAID
5006341,84461228,397.45,0.0,VOUCHER,PAID
4531001,71911760,161.2,4.35,ONLINE,PAID
4539346,72187745,68.7,1.85,ONLINE,PAID
4596105,73902366,129.9,2.6,ONLINE,PAID
4660894,75710413,42.9,0.64,ONLINE,PAID
4539605,72194184,37.9,0.57,ONLINE,PAID
4676376,76129535,60.0,0.9,ONLINE,PAID
4637816,75135548,20.0,0.0,VOUCHER,PAID
5383195,91699550,218.49,4.37,ONLINE,PAID
4787610,79292684,24.3,0.36,ONLINE,PAID
4962766,83447887,287.1,7.75,ONLINE,PAID
5443555,92979697,117.6,1.76,ONLINE,PAID
4659232,75672423,135.15,3.65,ONLINE,PAID
4463022,69707974,12.0,0.0,VOUCHER,CHARGEBACK
5423459,92590979,21.99,0.33,ONLINE,PAID
5339048,90801379,199.05,5.37,ONLINE,PAID
4567310,73055441,163.2,4.41,ONLINE,PAID
5222863,88234658,37.15,0.52,ONLINE,PAID
5453932,93096901,62.43,0.94,DEBIT,PAID
4486522,70486373,325.24,4.88,ONLINE,PAID
5108996,86389812,199.0,3.98,ONLINE,PAID
4632321,74949074,164.2,4.43,ONLINE,PAID
4940134,82944854,121.23,1.82,ONLINE,PAID
5411823,92335494,35.9,0.54,ONLINE,PAID
4811778,79957502,92.9,1.39,ONLINE,PAID
5068457,85574066,399.0,7.98,STORE_DIRECT_PAYMENT,PAID
4500726,70903928,72.6,0.0,MEAL_BENEFIT,PAID
5042842,85214469,222.75,6.01,ONLINE,PAID
5239308,88590950,5.0,0.0,VOUCHER,PAID
4938043,82906727,38.9,0.58,ONLINE,PAID
5405032,92174933,22.9,0.34,ONLINE,PAID
5050016,85326428,169.6,2.53,ONLINE,PAID
5465582,93133261,8.0,0.0,VOUCHER,PAID
4932476,82797115,107.6,1.51,ONLINE,PAID
4890801,81923350,143.8,2.16,ONLINE,PAID
5192964,87715260,124.15,1.85,ONLINE,PAID
5043001,85216216,135.8,3.67,ONLINE,PAID
5309982,90192229,25.9,0.39,ONLINE,PAID
5006631,84465141,116.3,3.14,ONLINE,PAID
5373156,91540972,215.0,5.81,ONLINE,PAID
5293354,89905100,31.8,0.48,ONLINE,PAID
5152559,87117167,103.7,2.8,ONLINE,PAID
5300034,90011516,189.6,3.79,ONLINE,PAID
4839508,80625844,44.0,0.66,ONLINE,PAID
4922489,82626575,24.4,0.37,ONLINE,PAID
5236503,88502124,112.8,0.0,ONLINE,PAID
5161495,87256523,231.2,6.24,ONLINE,PAID
5323577,90451388,94.7,0.0,ONLINE,PAID
4991474,84064930,19.5,0.29,ONLINE,PAID
5363423,91341795,20.0,0.0,VOUCHER,PAID
4911815,82398492,15.3,0.21,ONLINE,PAID
4474520,70116287,12.0,0.0,VOUCHER,PAID
5464847,93131183,224.42,4.49,ONLINE,PAID
5445625,92997206,127.44,2.55,ONLINE,PAID
5405245,92177629,110.8,2.99,ONLINE,PAID
4489271,70559075,128.5,1.91,ONLINE,PAID
5379083,91663005,71.52,1.07,ONLINE,PAID
5274462,89398017,141.75,3.83,ONLINE,PAID
5076255,85757940,51.31,0.77,DEBIT,PAID
5037371,85070149,79.8,1.2,ONLINE,PAID
4756186,78470664,12.0,0.0,VOUCHER,PAID
5057958,85488671,96.78,1.45,ONLINE,PAID
4908992,82358622,266.0,5.32,ONLINE,PAID
4735304,77794073,96.6,1.45,ONLINE,PAID
5393245,91922446,158.5,2.36,ONLINE,PAID
4488350,70538299,66.4,1.79,ONLINE,PAID
5155936,87209660,65.5,0.98,ONLINE,PAID
4685783,76374787,92.8,1.21,ONLINE,PAID
5311802,90213781,28.99,0.43,ONLINE,PAID
4678138,76159090,28.5,0.0,MEAL_BENEFIT,PAID
5076270,85734207,54.7,0.77,DEBIT_STORE,PAID
5400840,92098156,23.7,0.47,ONLINE,PAID
4707421,77001106,47.8,0.72,ONLINE,PAID
4940848,82962185,208.95,4.18,ONLINE,PAID
5180828,87529063,67.8,0.0,ONLINE,PAID
5334367,90666895,91.3,2.47,ONLINE,PAID
5059382,85496246,69.9,1.05,DEBIT,PAID
5006601,84464787,126.8,3.42,ONLINE,PAID
5056622,85472910,229.68,4.59,ONLINE,PAID
4441243,68901344,86.8,2.34,ONLINE,PAID
4518323,71502745,20.0,0.0,VOUCHER,PAID
5093262,86126295,10.0,0.0,VOUCHER,PAID
4614185,74465963,38.7,0.5,ONLINE,PAID
4749199,78242955,96.8,2.61,ONLINE,PAID
4976154,83724833,124.9,2.5,ONLINE,PAID
5291187,89873915,154.5,3.09,ONLINE,PAID
5215523,88077153,76.6,1.15,ONLINE,PAID
4460627,69638027,156.4,4.22,ONLINE,PAID
5233228,88443418,33.7,0.51,ONLINE,PAID
4978968,83828331,87.6,1.75,ONLINE,PAID
4592172,73776988,122.1,1.83,ONLINE,PAID
5144327,87019917,113.4,1.7,ONLINE,PAID
5414318,92393277,19.9,0.3,ONLINE,PAID
4495576,70756307,135.15,3.65,ONLINE,PAID
4739730,77945555,22.05,0.33,ONLINE,PAID
5429541,92738765,12.0,0.0,VOUCHER,PAID
5222992,88235922,249.04,4.98,STORE_DIRECT_PAYMENT,PAID
4580463,73455212,49.9,0.75,ONLINE,PAID
4812051,79960476,59.4,0.83,ONLINE,PAID
4877689,81628661,59.79,0.78,ONLINE,PAID
5323372,90447901,134.05,3.62,ONLINE,PAID
5220288,88206847,354.5,7.09,ONLINE,PAID
4864276,81247924,27.0,0.41,ONLINE,PAID
4764245,77707513,55.9,0.73,PAYMENT_LINK,PAID
4670335,75995096,166.7,4.5,ONLINE,PAID
4834783,80498393,28.8,0.43,ONLINE,PAID
5068442,85618192,10.0,0.0,VOUCHER,PAID
5199006,87839820,143.9,2.88,ONLINE,PAID
4868708,81392224,61.7,0.92,ONLINE,PAID
4470878,70008994,67.7,1.02,ONLINE,PAID
4688815,76500481,18.95,0.28,ONLINE,PAID
5403413,92154855,177.7,2.67,ONLINE,PAID
5240635,88611584,82.3,2.22,ONLINE,PAID
5272462,89353581,11.6,0.17,ONLINE,PAID
4627142,74836451,79.7,2.15,ONLINE,PAID
4973999,83684850,52.0,0.78,ONLINE,PAID
5192173,87700933,148.35,4.01,ONLINE,PAID
4446671,69106949,89.8,2.42,ONLINE,PAID
4878746,81645900,71.4,1.07,CREDIT,PAID
5072541,85732020,184.5,3.69,ONLINE,PAID
5283231,89640460,10.0,0.0,VOUCHER,PAID
5083640,85920310,86.95,1.3,ONLINE,PAID
5209975,87980267,149.6,4.04,ONLINE,PAID
5258033,89042243,62.32,0.93,ONLINE,PAID
4719138,77326168,27.67,0.0,VOUCHER,PAID
4836165,80574610,185.2,5.0,ONLINE,PAID
4515699,71437795,195.5,2.93,ONLINE,PAID
5411279,92324078,549.87,11.0,ONLINE,PAID
4671021,76007590,81.3,2.2,ONLINE,PAID
5422790,92579640,72.7,1.09,ONLINE,PAID
4963383,83456315,69.8,1.88,ONLINE,PAID
4990433,84046654,20.0,0.3,ONLINE,PAID
5093160,86125127,115.5,3.12,ONLINE,PAID
4541473,72248056,52.89,0.79,ONLINE,PAID
5272716,89358068,9.8,0.15,ONLINE,PAID
4431762,68612832,51.8,0.78,ONLINE,PAID
4575482,73294273,171.3,4.63,ONLINE,PAID
5283547,89645960,97.9,1.47,ONLINE,PAID
4747312,78182618,12.0,0.0,VOUCHER,PAID
4630481,74896308,95.01,1.43,ONLINE,PAID
4545864,72393750,86.1,1.29,ONLINE,PAID
4526081,71737894,45.9,0.69,ONLINE,PAID
4448054,69141664,61.2,0.92,ONLINE,PAID
4512684,71329368,90.3,2.44,ONLINE,PAID
5275643,89431543,326.4,8.81,ONLINE,PAID
4720234,77346297,146.6,3.96,ONLINE,PAID
4458197,69561041,46.6,0.65,ONLINE,PAID
5460924,93124847,93.3,1.4,ONLINE,PAID
4613144,74433048,124.15,1.85,ONLINE,PAID
4651704,75459996,48.7,0.68,ONLINE,PAID
4652673,75491092,96.7,2.61,ONLINE,PAID
5162208,87261991,133.0,2.66,ONLINE,PAID
4900612,82156090,53.8,0.81,ONLINE,PAID
4953382,83223975,85.3,2.3,ONLINE,PAID
4750496,78229964,70.4,1.06,DEBIT,PAID
4840482,80645151,56.3,0.84,ONLINE,PAID
5220047,88162961,75.4,2.04,ONLINE,PAID
4764644,78757052,131.8,3.56,ONLINE,PAID
4736090,77814584,190.4,5.14,ONLINE,PAID
5279623,89506533,85.9,1.29,ONLINE,PAID
5201517,87864401,99.45,1.49,ONLINE,PAID
4547831,72458988,20.0,0.0,VOUCHER,PAID
5460731,93124599,149.7,4.04,ONLINE,PAID
5306877,90107412,42.85,0.6,ONLINE,PAID
5260780,89052564,28.8,0.0,MEAL_BENEFIT,PAID
5269157,89293476,42.85,0.6,ONLINE,PAID
5138486,86854243,403.5,6.05,CREDIT,PAID
4528102,71796760,10.0,0.0,VOUCHER,PAID
5085005,85938590,96.8,1.45,ONLINE,PAID
5427550,92672570,21.9,0.33,ONLINE,PAID
4634789,75009612,71.8,1.08,ONLINE,PAID
5447730,93009218,88.7,0.0,MEAL_BENEFIT,PAID
4582047,73501753,41.4,0.62,ONLINE,PAID
4729518,77616602,180.8,4.88,ONLINE,PAID
4719339,77330457,139.6,3.77,ONLINE,PAID
4847753,80843602,5.0,0.0,VOUCHER,PAID
4469908,69989074,30.8,0.46,ONLINE,PAID
5280642,89595763,22.5,0.34,CREDIT,PAID
5232131,88427957,40.6,0.61,ONLINE,PAID
5232619,88433941,105.0,2.1,ONLINE,PAID
4680032,76255171,12.0,0.0,VOUCHER,PAID
4737142,77890852,27.0,0.41,ONLINE,PAID
4510211,71254745,183.1,4.94,ONLINE,PAID
4951895,83206369,86.78,1.3,ONLINE,PAID
4579221,73428094,228.9,6.18,ONLINE,PAID
4859899,81126953,44.9,0.67,ONLINE,PAID
4851770,80913390,100.2,1.4,ONLINE,PAID
4762255,78661033,118.9,2.38,ONLINE,PAID
4899857,82143193,9.9,0.0,VOUCHER,PAID
5159857,87243105,135.1,2.03,ONLINE,PAID
4973624,83678398,9.9,0.15,ONLINE,PAID
4517383,71458330,204.3,2.66,CREDIT,PAID
4821943,80197844,52.7,0.79,DEBIT,PAID
4549528,72504244,33.4,0.43,ONLINE,PAID
4873718,81510514,108.75,2.94,ONLINE,PAID
4521913,71590735,84.8,1.19,ONLINE,PAID
4716687,77253665,137.8,3.72,ONLINE,PAID
5080740,85881759,289.3,5.79,ONLINE,PAID
4723246,77454841,63.8,0.96,ONLINE,PAID
5019434,84723078,181.3,4.9,ONLINE,PAID
5334215,90664770,37.96,0.57,ONLINE,PAID
5190667,87681140,136.2,3.68,ONLINE,PAID
4624942,74738937,173.4,4.68,ONLINE,PAID
5008591,84490840,43.8,0.66,ONLINE,PAID
5356884,91187585,93.5,1.4,ONLINE,PAID
4663582,75799365,12.0,0.0,VOUCHER,PAID
4958815,83373786,26.9,0.54,ONLINE,PAID
4729494,77580949,37.9,0.0,MEAL_BENEFIT,PAID
4920107,82576756,10.0,0.0,VOUCHER,PAID
4896516,82098172,536.96,8.05,ONLINE,PAID
4520390,71559035,169.3,2.37,ONLINE,PAID
5141940,86993178,21.9,0.33,ONLINE,PAID
4942471,82993144,190.5,5.14,ONLINE,PAID
4909918,82372897,80.6,2.18,ONLINE,PAID
4978424,83820803,51.8,0.78,ONLINE,PAID
5128722,86727441,242.55,3.64,ONLINE,PAID
5056453,85471523,98.86,0.0,VOUCHER,PAID
5348041,90967886,347.1,9.37,ONLINE,PAID
4901622,82173430,151.28,3.03,ONLINE,PAID
5044935,85239076,10.0,0.0,VOUCHER,PAID
4674828,76098088,258.3,6.97,ONLINE,PAID
4915448,82460869,64.15,0.96,ONLINE,PAID
5458690,93114811,29.0,0.44,ONLINE,PAID
4580314,73452045,291.1,7.86,ONLINE,PAID
4836934,80586007,120.6,3.26,ONLINE,PAID
4564634,72988657,130.5,1.83,ONLINE,PAID
5385963,91745514,62.0,0.93,ONLINE,PAID
4638528,75157149,50.7,0.76,ONLINE,PAID
5079990,85812484,214.4,3.22,CREDIT,PAID
5324284,90462796,35.8,0.54,ONLINE,PAID
4886771,81861729,7.9,0.0,VOUCHER,PAID
5332458,90633076,10.0,0.15,ONLINE,PAID
5446223,93002561,83.9,1.26,ONLINE,PAID
4863335,81228768,3.0,0.05,ONLINE,PAID
5211528,88036914,100.7,2.72,ONLINE,PAID
4922005,82616754,105.5,2.85,ONLINE,PAID
4585214,73616867,90.8,2.45,ONLINE,PAID
4796795,79547005,193.6,5.23,ONLINE,PAID
4657683,75627484,51.2,0.72,ONLINE,PAID
5462247,93126495,52.25,0.78,ONLINE,PAID
5387361,91777995,31.99,0.48,ONLINE,PAID
4865303,81279032,8.4,0.12,ONLINE,PAID
4755850,78461328,10.0,0.0,VOUCHER,PAID
5423857,92601371,12.0,0.0,VOUCHER,PAID
5396663,92028852,165.65,4.47,ONLINE,PAID
4441014,68896496,41.9,0.63,ONLINE,PAID
4833036,80469636,65.7,0.85,ONLINE,PAID
5240792,88613421,10.0,0.0,VOUCHER,PAID
5119872,86603073,193.5,5.22,ONLINE,PAID
4672960,76042387,127.8,3.45,ONLINE,PAID
5140219,86918185,57.0,0.86,DEBIT,PAID
4882638,81725000,66.6,1.0,DEBIT,PAID
5188475,87659110,88.9,1.33,ONLINE,PAID
5411714,92311142,409.52,8.19,INSTALLMENT_CREDIT_STORE,PAID
4783622,79207782,121.8,3.29,ONLINE,PAID
5419777,92537714,187.7,2.82,ONLINE,PAID
5118552,86587533,20.0,0.0,VOUCHER,PAID
4611763,74399248,123.0,2.46,VOUCHER_STORE,PAID
4884356,81757008,83.8,1.26,ONLINE,PAID
4683288,76320215,82.8,1.16,ONLINE,PAID
5166580,87314070,182.5,4.93,ONLINE,PAID
5038642,85083612,149.5,2.24,ONLINE,PAID
4671150,76009955,10.0,0.0,VOUCHER,PAID
4988828,84005537,180.2,2.52,CREDIT,PAID
5029428,84946799,146.7,3.96,ONLINE,PAID
4864484,81254169,74.49,1.12,ONLINE,PAID
4961487,83422985,49.9,0.75,ONLINE,PAID
5361644,91328041,156.65,2.19,ONLINE,PAID
5155022,87199783,193.1,2.9,ONLINE,PAID
5067550,85604882,320.4,6.41,ONLINE,PAID
4722078,77385910,30.1,0.45,ONLINE,PAID
4567191,73053629,133.7,3.61,ONLINE,PAID
4734031,77757680,26.4,0.4,ONLINE,PAID
5098328,86193269,64.83,0.97,ONLINE,PAID
4607401,74267236,94.7,6.63,ONLINE,PAID
4872857,81490789,234.1,6.32,ONLINE,PAID
4584595,73610196,135.93,2.72,STORE_DIRECT_PAYMENT,PAID
4631285,74916600,37.9,0.57,ONLINE,PAID
5121328,86618048,129.15,3.49,ONLINE,PAID
5451814,93093938,32.9,0.49,ONLINE,PAID
5227273,88315587,107.67,1.62,ONLINE,PAID
4862828,81219112,45.8,0.69,ONLINE,PAID
5342963,90864791,12.0,0.0,VOUCHER,PAID
4776299,79019393,55.9,0.84,CREDIT,PAID
4454088,69383917,56.7,1.13,ONLINE,PAID
5043332,85219682,136.75,3.69,ONLINE,PAID
4547474,72445958,26.4,0.4,ONLINE,PAID
4558189,72796619,35.7,0.54,ONLINE,PAID
4882676,81734543,103.24,1.55,ONLINE,PAID
5403948,92162247,27.0,0.0,VOUCHER,PAID
4854676,81010304,42.79,0.64,ONLINE,PAID
5354014,91123259,110.98,2.22,ONLINE,PAID
4751987,78348238,65.9,0.92,ONLINE,PAID
5231169,88415853,45.8,0.69,ONLINE,PAID
4759085,78575518,23.9,0.36,ONLINE,PAID
5404334,92167410,289.1,7.81,ONLINE,PAID
5448552,93028310,173.9,2.61,ONLINE,PAID
5459082,93115933,50.9,1.37,ONLINE,PAID
4892488,81966556,266.7,7.2,ONLINE,PAID
4681659,76281536,54.5,0.82,ONLINE,PAID
5466896,93135618,101.7,2.75,ONLINE,PAID
4813463,79979352,59.8,0.9,DEBIT,PAID
5344224,90897511,49.8,0.75,ONLINE,PAID
4609254,74309027,103.3,2.79,ONLINE,PAID
5006119,84314012,352.0,7.04,STORE_DIRECT_PAYMENT,PAID
5062238,85564513,78.85,2.13,ONLINE,PAID
5339188,90803639,5.0,0.0,VOUCHER,PAID
4964269,83466765,55.9,1.51,ONLINE,PAID
5102668,86252317,66.7,1.0,ONLINE,PAID
5124986,86665708,168.7,4.55,ONLINE,PAID
5074648,85747573,133.0,2.66,ONLINE,PAID
5078415,85797597,141.6,3.82,ONLINE,PAID
5285489,89676735,77.9,1.17,ONLINE,PAID
5267869,89205427,98.7,2.66,ONLINE,PAID
5303581,90057880,29.5,0.44,ONLINE,PAID
4433450,68653542,11.9,0.0,VOUCHER,PAID
4550522,72567389,10.0,0.0,VOUCHER,PAID
5397998,92031797,27.0,0.41,DEBIT,PAID
4935525,82883532,18.4,0.28,ONLINE,PAID
5465571,93133244,0.0,0.0,ONLINE,PAID
5244867,88669754,88.8,1.24,ONLINE,PAID
4904385,82233128,114.4,3.09,ONLINE,PAID
5299152,89979921,91.6,2.47,ONLINE,PAID
5004357,84368466,104.3,2.82,ONLINE,PAID
4701660,76881229,10.0,0.0,VOUCHER,PAID
4969240,83599663,42.8,0.0,ONLINE,PAID
4796711,79546422,35.89,0.54,ONLINE,PAID
5390934,91874003,17.42,0.0,VOUCHER,PAID
5421629,92561843,50.8,0.76,ONLINE,PAID
5389314,91852099,9.9,0.0,VOUCHER,PAID
5089544,86025296,118.3,3.19,ONLINE,PAID
5151902,87107020,61.81,0.93,ONLINE,PAID
5178195,87484992,134.16,2.01,ONLINE,PAID
4809516,79930594,119.99,2.4,ONLINE,PAID
5208220,87941199,32.3,0.48,ONLINE,PAID
4553831,72651227,63.9,0.96,ONLINE,PAID
5412266,92336913,200.0,4.0,MONEY,PAID
4818567,80143404,56.7,0.85,ONLINE,PAID
4522211,71597750,147.8,0.0,VOUCHER,PAID
4684056,76342200,67.8,0.95,ONLINE,PAID
5443348,92977678,17.8,0.27,ONLINE,PAID
5023847,84805056,241.6,6.52,ONLINE,PAID
4693630,76670304,97.9,1.37,ONLINE,PAID
4781653,79181171,134.7,3.64,ONLINE,PAID
4727234,77521842,66.7,1.33,DEBIT,PAID
4713579,77148372,29.09,0.44,ONLINE,PAID
4707103,76995414,19.95,0.3,ONLINE,PAID
5328541,90574563,172.2,4.65,ONLINE,PAID
5431764,92761482,46.6,0.7,ONLINE,PAID
5416015,92419776,111.8,3.02,ONLINE,PAID
5035832,85047433,178.4,4.82,ONLINE,PAID
4437516,68771011,24.9,0.0,VOUCHER,PAID
5245539,88680484,10.9,0.16,ONLINE,PAID
5318818,90390078,31.0,0.47,ONLINE,PAID
5065403,85553414,319.6,6.39,STORE_DIRECT_PAYMENT,PAID
4989632,84032842,30.9,0.46,ONLINE,PAID
4897040,82104999,71.4,1.93,ONLINE,PAID
4944482,83079418,4.9,0.0,VOUCHER,PAID
4660705,75705077,68.4,1.85,ONLINE,PAID
4524484,71700653,26.9,0.4,ONLINE,PAID
5103554,86264203,53.8,0.81,ONLINE,PAID
5038776,85084451,82.99,1.08,ONLINE,PAID
5074640,85742358,57.7,0.81,DEBIT,PAID
4758528,78563989,71.8,1.94,ONLINE,PAID
4658643,75659313,153.7,4.15,ONLINE,PAID
4510955,71224047,2.0,0.03,VOUCHER_OL,PAID
5138225,86901840,76.7,1.15,ONLINE,PAID
4682703,76304902,53.33,0.8,STORE_DIRECT_PAYMENT,PAID
4590926,73748167,33.8,0.51,ONLINE,PAID
4957502,83357084,10.0,0.0,VOUCHER,PAID
4858103,81081798,40.0,0.6,ONLINE,PAID
4997789,84251883,10.0,0.0,VOUCHER,PAID
4434451,68682962,219.55,5.93,ONLINE,PAID
4952130,83208828,172.4,2.59,ONLINE,PAID
4911848,82398907,4.99,0.07,ONLINE,PAID
4768842,78851026,120.8,1.81,ONLINE,PAID
4571528,73193517,106.19,1.59,ONLINE,PAID
5051972,85349327,59.8,0.0,MEAL_BENEFIT,PAID
4691446,76577885,10.0,0.0,VOUCHER,PAID
4845815,80810282,34.9,0.52,ONLINE,PAID
5190953,87684774,39.8,0.6,ONLINE,PAID
4458160,69560475,55.7,0.84,ONLINE,PAID
5428983,92734585,161.05,2.25,ONLINE,PAID
4835452,80513381,20.0,0.0,VOUCHER,PAID
4916178,82473841,56.8,1.53,ONLINE,PAID
5076077,85761454,12.0,0.18,ONLINE,PAID
4818854,80147671,49.79,0.75,ONLINE,PAID
5150825,87091201,58.9,0.88,ONLINE,PAID
4793900,79464192,224.75,6.07,ONLINE,PAID
5318593,90387833,8.9,0.13,ONLINE,PAID
4458594,69571292,35.8,0.54,ONLINE,PAID
5126540,86692346,69.0,1.04,ONLINE,PAID
5172597,87413870,149.8,2.25,DEBIT,PAID
5015003,84594374,19.9,0.3,ONLINE,PAID
4538010,72154722,107.9,2.16,ONLINE,PAID
5232040,88426788,24.9,0.37,ONLINE,PAID
4988151,84008620,33.5,0.5,ONLINE,PAID
4787321,79287918,40.4,0.0,ONLINE,PAID
4940819,82961752,10.0,0.0,VOUCHER,PAID
4511329,71283263,47.9,0.67,ONLINE,PAID
4735857,77809086,58.8,1.59,ONLINE,PAID
4735079,77775516,65.9,0.99,CREDIT,PAID
4606041,74226566,21.7,0.33,ONLINE,PAID
4864103,81244649,89.0,1.25,ONLINE,PAID
4690110,76529298,35.31,0.53,ONLINE,PAID
5076342,85764983,51.7,0.78,ONLINE,PAID
4620186,74633612,56.7,0.85,ONLINE,PAID
4543834,72313092,18.15,0.27,ONLINE,PAID
5082479,85905039,34.9,0.52,ONLINE,PAID
5317403,90374329,134.3,3.63,ONLINE,PAID
4635116,75072297,80.24,1.6,ONLINE,PAID
4489076,70555487,111.7,3.02,ONLINE,PAID
5383998,91714075,72.0,1.08,ONLINE,PAID
5361634,91327974,95.9,1.44,ONLINE,PAID
5464239,93128751,46.39,0.7,DEBIT,PAID
5404983,92174475,130.8,1.96,ONLINE,PAID
4832848,80465137,24.9,0.37,ONLINE,PAID
4448302,69149659,19.9,0.3,ONLINE,PAID
4484000,70432102,29.9,0.39,ONLINE,PAID
4787536,79291213,84.8,2.29,ONLINE,PAID
4775766,79014015,55.8,0.84,ONLINE,PAID
4898347,82123247,71.8,1.94,ONLINE,PAID
5467712,93136603,6.9,0.0,VOUCHER,PAID
4441648,68911247,238.55,6.44,ONLINE,PAID
4735044,77787597,71.3,1.07,ONLINE,PAID
5376537,91593419,22.8,0.34,ONLINE,PAID
