order_id,Order Date,Delivered Date,order Time Hour,Order Date Minute,Delivered Time Hour,Delivered Date Minute
76100581,11/25/2021,11/27/2021,14,40,1,19
91422385,12/10/2019,12/14/2019,10,19,19,3
81864890,10/8/2020,10/11/2020,11,25,19,58
85097474,5/8/2021,5/12/2021,11,47,3,31
74640407,1/25/2020,1/27/2020,13,3,5,25
84944155,2/24/2019,2/28/2019,8,8,16,37
85060403,1/31/2021,2/2/2021,14,58,4,7
76338019,6/30/2021,7/2/2021,10,37,2,4
85241441,5/11/2020,5/15/2020,13,33,23,29
78163087,7/7/2020,7/8/2020,9,15,23,54
82576260,3/2/2021,3/5/2021,8,40,22,5
87436594,10/24/2020,10/29/2020,8,8,0,51
86830995,8/10/2020,8/14/2020,8,50,21,50
69232798,9/26/2020,9/30/2020,9,11,0,51
93134627,2/10/2020,2/13/2020,13,58,0,12
86250292,1/19/2021,1/20/2021,11,22,21,11
78182649,10/9/2019,10/14/2019,14,35,3,24
83214869,11/20/2021,11/21/2021,14,30,23,40
81108500,4/26/2019,4/27/2019,9,37,18,20
71038785,6/25/2020,6/27/2020,11,41,3,10
75485798,7/30/2020,8/3/2020,13,10,22,46
76008084,6/1/2019,6/6/2019,16,42,1,53
69657489,2/27/2020,2/29/2020,10,58,2,11
82789295,10/13/2021,10/15/2021,16,41,6,57
79973348,3/8/2019,3/12/2019,10,12,18,23
71334421,6/30/2019,7/2/2019,8,6,18,8
80695862,6/13/2019,6/14/2019,9,55,22,38
81222153,4/5/2021,4/9/2021,10,5,22,9
77683355,6/10/2020,6/15/2020,16,36,8,57
81666341,7/25/2020,7/27/2020,15,39,3,24
73297952,10/10/2020,10/15/2020,15,31,7,10
87550551,9/22/2019,9/27/2019,13,20,0,27
88770973,9/15/2019,9/16/2019,10,53,19,16
76298004,8/9/2020,8/13/2020,16,17,0,22
83891671,9/26/2019,9/30/2019,14,49,0,6
83374151,11/4/2020,11/6/2020,15,52,2,23
90586054,11/28/2020,12/1/2020,9,21,21,50
82167755,4/8/2020,4/10/2020,11,9,22,0
92828339,11/4/2020,11/7/2020,10,20,1,15
92159018,5/7/2020,5/12/2020,12,4,4,57
91553092,11/23/2019,11/25/2019,8,5,19,14
78005023,8/17/2020,8/19/2020,13,36,1,41
70097721,5/8/2020,5/9/2020,8,16,21,27
80638962,5/10/2021,5/13/2021,10,5,3,2
82983414,10/7/2020,10/10/2020,10,33,1,28
89321002,3/27/2019,4/1/2019,8,27,1,20
84246072,9/13/2019,9/16/2019,13,13,5,27
81745046,5/26/2021,5/30/2021,12,44,20,45
73068457,3/11/2019,3/14/2019,9,44,19,8
87628190,6/21/2019,6/25/2019,8,24,23,36
69159136,5/6/2019,5/11/2019,10,52,1,25
69941495,8/17/2019,8/18/2019,8,6,17,43
85079290,8/5/2020,8/9/2020,15,11,2,0
70348333,8/25/2019,8/26/2019,8,7,18,3
92173746,9/5/2020,9/9/2020,14,33,2,52
86016101,1/1/2020,1/3/2020,9,3,19,19
86213160,9/10/2021,9/12/2021,16,48,9,21
84468615,7/12/2020,7/14/2020,15,44,5,40
68616252,11/11/2020,11/14/2020,16,10,4,20
92807723,6/21/2020,6/24/2020,16,51,7,56
69885592,12/8/2021,12/12/2021,16,4,4,54
91854148,6/22/2020,6/23/2020,9,50,23,2
92044007,11/8/2020,11/10/2020,16,30,6,25
74217000,4/23/2019,4/27/2019,10,12,22,1
81416935,9/17/2020,9/22/2020,14,5,1,5
92389929,5/22/2021,5/25/2021,11,24,3,27
81507348,1/15/2021,1/20/2021,16,45,2,12
88800202,11/11/2021,11/15/2021,13,39,23,47
83598465,10/3/2021,10/5/2021,12,10,4,22
77894117,4/20/2021,4/25/2021,9,32,2,17
81763696,5/6/2019,5/9/2019,14,1,23,56
78328050,7/2/2020,7/3/2020,9,3,22,37
90650654,3/14/2021,3/17/2021,8,59,22,49
87516215,10/13/2020,10/17/2020,9,50,1,33
92812503,5/25/2020,5/27/2020,9,25,1,53
71821436,4/9/2019,4/12/2019,9,51,18,58
80489430,4/6/2020,4/7/2020,12,39,23,55
70434136,5/9/2019,5/12/2019,8,32,18,53
80128646,1/14/2020,1/16/2020,9,43,2,0
77344667,6/11/2019,6/14/2019,10,37,22,50
87315924,11/1/2020,11/2/2020,13,51,23,33
74859253,11/30/2019,12/3/2019,10,39,2,3
75440882,4/24/2021,4/25/2021,9,23,22,49
71700872,7/22/2019,7/24/2019,12,28,22,21
91589886,4/9/2021,4/10/2021,8,1,16,46
69239613,12/14/2020,12/18/2020,14,25,3,16
93033257,3/19/2019,3/21/2019,9,35,0,57
76101436,2/27/2019,3/3/2019,15,10,4,47
73970079,3/29/2019,3/31/2019,15,29,1,44
73829682,4/19/2019,4/23/2019,8,38,18,37
76706682,4/24/2020,4/28/2020,16,14,2,59
89813182,12/18/2021,12/22/2021,16,28,1,26
70845859,3/3/2020,3/6/2020,15,49,1,15
69703296,5/21/2020,5/26/2020,12,18,1,3
81041947,7/14/2019,7/18/2019,8,25,17,58
79638684,8/11/2020,8/13/2020,12,45,5,38
79440350,8/22/2020,8/24/2020,9,10,22,7
87730786,1/24/2021,1/27/2021,10,39,22,22
79963965,1/13/2020,1/15/2020,13,48,4,16
76052327,6/18/2020,6/23/2020,13,58,2,56
90791354,3/16/2021,3/18/2021,13,29,0,46
84999313,8/12/2019,8/15/2019,14,8,3,5
86441621,10/15/2019,10/19/2019,16,47,6,35
93026664,11/11/2021,11/13/2021,8,17,16,23
72175739,11/2/2019,11/5/2019,14,28,2,58
82001812,8/23/2020,8/28/2020,13,48,4,35
70266968,4/9/2021,4/11/2021,12,56,1,49
82217013,3/12/2019,3/15/2019,11,5,0,7
80145147,4/23/2021,4/27/2021,8,56,18,53
74267579,12/7/2019,12/12/2019,13,31,4,43
85605465,3/18/2020,3/22/2020,12,38,0,11
86487007,9/9/2019,9/12/2019,14,56,23,15
70485464,11/10/2021,11/12/2021,13,31,22,27
84028080,11/4/2021,11/8/2021,14,52,6,2
92611933,8/13/2019,8/14/2019,10,35,20,8
74896316,2/3/2021,2/7/2021,12,2,20,18
71006420,10/26/2020,10/30/2020,11,28,22,33
82735878,10/31/2021,11/3/2021,11,4,3,24
79901713,4/26/2021,4/28/2021,10,6,0,46
89718521,8/3/2021,8/6/2021,10,41,0,7
77140185,5/31/2019,6/4/2019,13,15,22,2
72631148,2/11/2020,2/14/2020,10,6,18,48
92639472,11/7/2019,11/8/2019,9,26,23,12
81004618,1/30/2021,2/4/2021,15,57,2,8
77465062,3/6/2021,3/9/2021,14,2,2,26
85594225,11/11/2020,11/12/2020,14,10,22,39
84739351,2/8/2021,2/10/2021,13,30,1,10
87932428,1/24/2020,1/26/2020,13,50,6,15
72182816,3/11/2020,3/13/2020,15,28,6,54
93100087,2/7/2021,2/9/2021,12,38,2,45
79874082,1/9/2021,1/12/2021,15,25,5,16
93098270,1/23/2019,1/24/2019,12,42,22,27
79479986,6/9/2021,6/10/2021,8,6,17,6
88763236,9/21/2021,9/24/2021,16,7,8,39
79214182,3/17/2019,3/21/2019,12,47,3,25
87871157,4/5/2021,4/9/2021,13,12,22,35
88018782,2/23/2021,2/25/2021,13,17,4,8
79114503,2/14/2020,2/17/2020,13,34,23,45
80075473,2/17/2020,2/20/2020,11,16,1,8
71034430,5/5/2021,5/9/2021,10,24,23,50
91737644,12/28/2019,12/29/2019,11,59,20,46
68894444,3/25/2020,3/27/2020,12,21,21,4
92989932,7/6/2020,7/11/2020,9,8,1,28
80685441,2/28/2021,3/5/2021,14,13,6,55
83679958,8/29/2021,9/1/2021,8,20,21,22
89942106,11/25/2020,11/26/2020,8,36,17,19
75595986,11/30/2021,12/2/2021,13,30,4,47
80486786,6/15/2021,6/17/2021,16,48,5,2
91916988,10/30/2019,10/31/2019,9,19,20,18
92550342,12/26/2020,12/29/2020,14,41,2,36
69598366,5/25/2019,5/29/2019,13,1,3,20
74659683,11/5/2021,11/7/2021,16,10,1,29
92634934,6/29/2019,7/2/2019,14,38,7,35
77997464,12/6/2021,12/11/2021,15,3,4,57
85718615,8/31/2019,9/4/2019,14,8,6,38
76955146,9/1/2019,9/3/2019,14,33,5,49
91064573,4/3/2019,4/7/2019,8,37,22,34
81491081,1/3/2019,1/8/2019,14,15,1,42
76490467,5/24/2021,5/26/2021,11,49,21,53
78587957,9/5/2021,9/7/2021,8,52,23,45
74100814,7/26/2020,7/30/2020,9,54,18,39
84278528,5/26/2021,5/27/2021,9,3,21,57
85329621,12/15/2019,12/17/2019,16,42,1,53
70718480,11/12/2021,11/16/2021,16,51,3,21
86616290,8/30/2020,9/3/2020,9,34,0,3
69442367,11/1/2020,11/5/2020,15,29,1,17
87833888,5/24/2019,5/26/2019,8,31,20,6
70951828,2/23/2021,2/26/2021,10,40,20,8
70854292,12/15/2021,12/17/2021,9,13,20,5
85760098,3/15/2020,3/17/2020,16,50,6,6
81647204,1/23/2021,1/24/2021,10,7,22,55
78830082,8/24/2021,8/26/2021,15,47,1,45
88574112,3/11/2020,3/15/2020,10,33,3,11
81401613,5/27/2020,5/28/2020,8,19,17,55
86221719,8/1/2021,8/3/2021,10,45,21,36
82567956,12/18/2020,12/20/2020,13,10,23,20
79486322,7/14/2020,7/18/2020,15,8,3,41
85718371,1/9/2021,1/10/2021,8,37,18,58
82897996,2/5/2021,2/7/2021,16,57,0,59
82430397,1/11/2020,1/12/2020,12,37,23,33
78458046,7/31/2019,8/4/2019,16,39,9,27
90416198,11/11/2021,11/15/2021,8,26,17,3
78445081,10/2/2021,10/4/2021,10,52,20,31
87047891,7/20/2021,7/22/2021,16,55,8,46
82909294,5/8/2020,5/13/2020,15,55,3,26
84830359,8/2/2020,8/4/2020,13,5,2,48
90576663,2/14/2021,2/18/2021,16,18,2,21
90434650,12/7/2021,12/10/2021,11,11,19,23
80689606,8/23/2019,8/26/2019,10,57,22,47
81761395,11/4/2021,11/6/2021,13,36,2,10
82725856,4/12/2021,4/13/2021,13,23,22,17
78047149,6/7/2021,6/12/2021,16,26,2,13
77890339,7/10/2020,7/13/2020,13,42,3,59
79939021,11/9/2021,11/10/2021,11,34,22,26
82632860,4/29/2019,5/1/2019,9,0,1,54
74655558,3/17/2021,3/20/2021,16,13,1,34
78739612,8/26/2019,8/29/2019,12,53,0,33
92667118,7/9/2019,7/11/2019,14,29,4,50
83910337,10/17/2021,10/21/2021,11,3,19,46
83367126,3/22/2020,3/23/2020,9,43,21,2
68853648,3/12/2020,3/16/2020,10,4,20,15
90130398,3/7/2021,3/12/2021,13,23,1,57
83819603,1/1/2022,1/4/2022,11,9,0,39
84734349,5/24/2019,5/29/2019,16,30,7,27
92677135,12/24/2021,12/25/2021,13,35,23,43
70344898,8/29/2020,8/31/2020,8,3,16,31
81860376,11/2/2020,11/4/2020,11,15,20,3
84705955,8/22/2019,8/23/2019,10,59,23,17
73662618,12/25/2019,12/28/2019,8,15,17,25
86747928,7/9/2020,7/12/2020,14,19,7,15
92362218,7/31/2020,8/4/2020,15,17,6,58
80898045,6/15/2021,6/16/2021,8,11,23,3
85109524,2/15/2020,2/18/2020,13,49,3,45
84518792,7/21/2020,7/24/2020,9,54,1,3
79466762,6/9/2019,6/12/2019,14,26,7,14
90856457,5/14/2019,5/16/2019,13,51,0,54
93135292,1/23/2020,1/27/2020,13,0,1,24
69277820,4/7/2019,4/11/2019,13,16,2,51
84300489,7/12/2020,7/13/2020,9,7,19,33
86045293,12/18/2019,12/22/2019,16,17,7,21
92747454,6/14/2019,6/19/2019,12,35,5,16
77796594,8/23/2021,8/24/2021,12,25,22,31
85637461,3/3/2021,3/5/2021,13,25,1,22
84377743,11/27/2019,11/29/2019,8,25,16,46
89649720,8/2/2021,8/4/2021,14,43,6,50
82824212,7/5/2021,7/7/2021,9,24,23,52
69916459,9/21/2020,9/25/2020,12,9,22,11
76391818,9/30/2019,10/2/2019,8,35,19,36
77175935,9/5/2019,9/9/2019,9,53,1,24
87254220,12/12/2021,12/16/2021,12,12,2,51
84475320,6/11/2019,6/12/2019,8,25,22,59
73263941,9/24/2020,9/25/2020,9,56,23,47
88049616,11/4/2019,11/9/2019,12,49,1,54
83219085,4/2/2021,4/6/2021,8,54,17,42
69770731,6/14/2020,6/16/2020,15,23,7,8
92927714,4/9/2020,4/12/2020,15,0,3,16
87194999,4/15/2019,4/19/2019,16,52,2,49
91396256,6/12/2020,6/15/2020,11,6,3,13
73632611,2/2/2021,2/4/2021,10,27,21,55
72185338,11/8/2019,11/12/2019,9,11,18,38
89744730,7/12/2020,7/16/2020,11,28,22,48
77028263,9/3/2021,9/7/2021,16,47,9,30
74690476,5/30/2021,6/3/2021,8,8,21,16
80621260,1/1/2021,1/4/2021,16,28,4,28
88029880,1/21/2021,1/23/2021,8,24,22,33
80001762,1/2/2021,1/6/2021,10,25,0,5
87210788,11/15/2019,11/17/2019,9,14,20,50
90657131,4/11/2021,4/15/2021,14,31,7,1
87314583,5/15/2019,5/19/2019,13,2,0,40
76714904,9/21/2019,9/22/2019,11,26,21,20
69235740,3/13/2020,3/17/2020,9,53,19,59
78378837,4/30/2020,5/4/2020,14,36,0,52
93046034,8/9/2019,8/14/2019,15,2,0,46
77560084,5/1/2019,5/5/2019,9,45,23,7
80877009,3/3/2019,3/7/2019,13,13,1,6
78236585,9/28/2020,10/1/2020,15,57,2,51
84167320,9/6/2021,9/9/2021,9,8,18,59
93125597,12/14/2020,12/19/2020,15,19,1,48
70366347,3/3/2020,3/4/2020,9,38,23,7
80801707,4/17/2021,4/21/2021,10,59,20,19
71749614,3/10/2019,3/11/2019,8,35,17,45
86938296,4/24/2021,4/28/2021,15,8,23,41
93136524,4/2/2021,4/4/2021,9,10,21,40
83206500,11/17/2019,11/19/2019,9,10,18,56
74860444,11/27/2020,12/1/2020,13,54,5,56
71325340,5/6/2019,5/8/2019,13,13,22,17
88247398,8/18/2019,8/19/2019,15,21,23,43
75274609,10/27/2021,10/30/2021,11,46,23,33
89662608,11/10/2021,11/12/2021,16,20,5,19
74048025,3/4/2020,3/8/2020,16,11,7,38
73860241,1/11/2019,1/16/2019,15,30,1,51
84995019,7/7/2021,7/10/2021,12,17,0,54
92413940,4/22/2020,4/27/2020,14,57,4,42
79423840,9/10/2020,9/12/2020,15,24,5,14
92761090,1/29/2020,2/1/2020,8,18,23,18
77692834,8/3/2019,8/4/2019,8,54,19,39
81548766,11/29/2020,12/2/2020,16,29,3,49
74402007,6/22/2021,6/25/2021,11,17,3,42
71719612,7/9/2020,7/13/2020,10,57,23,25
89441701,1/19/2020,1/23/2020,16,5,3,31
86248214,9/17/2019,9/21/2019,13,15,4,52
78883802,6/27/2020,6/30/2020,9,12,18,30
83151236,11/3/2021,11/6/2021,11,21,21,29
74720827,1/21/2020,1/22/2020,8,7,17,39
72027713,4/4/2021,4/7/2021,12,52,5,6
77286489,10/17/2020,10/19/2020,12,2,20,43
84712509,5/15/2019,5/19/2019,12,43,23,59
87053681,8/23/2020,8/25/2020,14,50,1,26
82207518,5/8/2021,5/10/2021,15,16,7,8
76312761,10/29/2019,10/31/2019,8,23,20,24
92040323,5/10/2019,5/14/2019,8,6,20,59
75334613,6/10/2019,6/14/2019,16,31,4,11
74329804,9/7/2021,9/10/2021,13,38,3,52
68880031,10/8/2020,10/13/2020,15,0,4,25
71022107,10/27/2020,10/30/2020,8,10,22,40
91851718,8/4/2019,8/8/2019,9,48,22,11
85728937,2/19/2021,2/23/2021,12,27,2,4
78989810,8/29/2021,9/3/2021,10,56,2,9
88599473,1/12/2021,1/15/2021,10,20,18,27
80445234,3/27/2019,3/28/2019,9,8,18,39
75861164,2/25/2020,2/28/2020,10,15,21,52
72212499,8/20/2019,8/24/2019,9,57,21,23
91384318,3/4/2021,3/8/2021,11,27,3,37
81737226,6/3/2021,6/7/2021,11,9,23,15
80720728,5/8/2019,5/11/2019,11,20,22,39
75656084,2/25/2019,2/26/2019,8,0,19,5
90648759,10/25/2021,10/29/2021,9,40,19,8
93134410,1/11/2019,1/14/2019,12,16,23,35
91022795,12/25/2019,12/27/2019,11,47,22,26
85935372,11/10/2019,11/12/2019,15,46,6,44
70465453,9/13/2019,9/15/2019,16,0,5,3
82741692,10/8/2020,10/9/2020,12,48,22,0
86184079,1/13/2020,1/16/2020,9,25,23,25
78229365,10/17/2020,10/20/2020,8,1,23,1
80917076,5/3/2020,5/7/2020,16,24,0,50
91135476,9/25/2021,9/29/2021,9,43,0,34
76109210,2/13/2020,2/18/2020,16,50,3,16
68855576,2/20/2019,2/24/2019,15,12,1,56
86941264,11/29/2021,12/3/2021,15,40,8,29
85073540,8/8/2020,8/13/2020,15,49,4,43
84867483,5/24/2021,5/27/2021,15,1,5,38
87200081,11/18/2020,11/22/2020,9,56,0,25
83807848,3/8/2021,3/11/2021,11,49,2,52
83685103,10/12/2020,10/17/2020,15,0,4,26
86239047,4/16/2020,4/20/2020,14,53,7,30
91344751,7/25/2021,7/30/2021,16,20,8,14
81761675,7/29/2020,7/31/2020,11,58,1,6
92394732,6/30/2019,7/5/2019,14,30,4,31
87635600,5/3/2021,5/5/2021,8,24,1,12
91563901,6/13/2020,6/16/2020,10,17,19,19
79856549,11/4/2020,11/8/2020,11,11,20,34
82746920,8/8/2021,8/11/2021,8,30,18,52
78788647,5/27/2020,5/30/2020,12,5,3,53
88450277,3/19/2021,3/22/2021,9,53,20,24
82177167,5/1/2019,5/4/2019,16,30,1,42
76123369,12/14/2021,12/17/2021,16,34,1,8
76249888,8/11/2021,8/14/2021,14,25,1,31
80398096,1/26/2019,1/30/2019,8,28,18,14
76926798,6/10/2020,6/15/2020,14,30,6,12
80890004,5/27/2021,6/1/2021,10,1,1,29
85035714,5/22/2019,5/27/2019,12,6,3,34
80209025,3/23/2019,3/25/2019,12,30,2,46
87302990,3/10/2021,3/13/2021,13,48,1,3
70487944,5/7/2020,5/11/2020,11,49,21,36
70760340,6/1/2021,6/5/2021,8,5,19,22
82422465,11/11/2021,11/13/2021,16,57,8,22
83125858,12/24/2019,12/27/2019,16,5,7,14
83623226,4/9/2021,4/10/2021,10,0,18,54
89313753,3/5/2019,3/8/2019,12,26,3,50
70911319,1/20/2020,1/24/2020,9,5,23,10
91175199,9/27/2021,9/29/2021,12,37,4,34
76356326,2/23/2019,2/25/2019,10,8,2,16
83200772,6/9/2020,6/14/2020,15,41,1,40
70533123,12/20/2019,12/25/2019,16,15,1,16
92995739,6/16/2019,6/19/2019,8,21,21,26
91858563,2/21/2019,2/24/2019,10,18,22,56
70093668,8/30/2021,9/2/2021,8,6,18,20
85801590,2/25/2020,2/28/2020,16,42,2,29
70010069,1/24/2019,1/25/2019,10,55,22,0
88795404,8/16/2019,8/19/2019,15,14,4,57
83600130,6/9/2019,6/13/2019,13,30,21,33
87845746,8/24/2020,8/28/2020,13,54,0,25
86385720,8/9/2019,8/13/2019,9,30,20,41
70916238,3/12/2019,3/16/2019,11,2,20,58
87447918,12/5/2019,12/7/2019,14,47,2,26
77031746,12/30/2020,1/2/2021,12,32,1,6
76915907,12/15/2019,12/17/2019,16,24,1,59
84346843,3/15/2021,3/19/2021,13,33,22,45
77792418,6/6/2021,6/9/2021,11,46,0,31
88308342,5/2/2020,5/7/2020,13,0,5,35
82147396,4/25/2019,4/28/2019,9,14,1,13
84982164,11/5/2021,11/6/2021,11,50,22,25
81712749,8/12/2021,8/14/2021,10,22,22,38
86583155,1/15/2019,1/18/2019,10,38,0,14
85326523,6/21/2019,6/26/2019,12,54,4,43
82557170,10/17/2019,10/21/2019,8,0,16,38
73190072,10/15/2020,10/20/2020,11,45,3,7
82456662,10/31/2020,11/2/2020,13,21,4,24
93128718,5/20/2020,5/23/2020,10,59,23,48
69686506,6/9/2020,6/13/2020,8,33,21,58
93094008,11/18/2021,11/20/2021,11,39,2,6
92171836,7/14/2019,7/19/2019,14,21,6,14
79194742,6/14/2020,6/17/2020,9,27,20,10
70102853,12/22/2020,12/24/2020,16,41,3,25
88450172,10/30/2020,11/3/2020,11,55,20,42
92583460,7/1/2020,7/3/2020,12,27,0,45
83462200,2/4/2021,2/6/2021,10,2,18,48
92201839,2/28/2021,3/2/2021,13,26,22,44
70816750,2/19/2020,2/21/2020,14,17,5,38
86717762,6/29/2021,7/2/2021,15,47,8,10
92097987,5/19/2019,5/23/2019,9,50,18,43
89605775,12/9/2019,12/12/2019,16,21,0,57
91085250,8/3/2019,8/8/2019,8,54,0,22
83233491,4/12/2021,4/15/2021,11,47,0,45
91197528,5/15/2020,5/19/2020,8,45,0,44
89952556,7/31/2021,8/4/2021,16,44,8,5
81261342,1/23/2021,1/26/2021,9,35,1,46
76802854,3/4/2019,3/8/2019,9,8,2,6
75158696,10/26/2019,10/29/2019,11,12,1,51
91716180,1/23/2019,1/26/2019,15,12,23,46
85437341,6/21/2020,6/22/2020,9,5,19,56
88691694,6/23/2020,6/25/2020,10,38,21,57
88460001,9/11/2019,9/15/2019,10,53,20,11
72084977,12/10/2019,12/11/2019,10,23,22,22
84987275,11/28/2019,12/1/2019,15,29,23,44
86372430,2/25/2020,2/29/2020,8,14,1,13
69017532,11/21/2019,11/22/2019,9,20,19,40
81775377,4/21/2020,4/24/2020,11,22,0,57
80869016,2/14/2019,2/16/2019,16,59,9,56
79582309,2/12/2019,2/13/2019,8,56,20,51
82810814,9/1/2019,9/3/2019,10,0,2,17
80215496,10/26/2020,10/30/2020,8,6,23,31
88796790,2/11/2021,2/14/2021,13,4,3,51
78138853,8/13/2019,8/18/2019,13,32,4,2
84212827,5/21/2020,5/23/2020,13,20,0,21
71599711,10/5/2019,10/9/2019,8,15,23,40
74617402,2/14/2021,2/18/2021,10,18,0,25
75992811,5/2/2021,5/6/2021,8,14,18,32
80158407,3/8/2020,3/12/2020,9,40,17,44
79951427,9/28/2021,10/1/2021,9,57,22,48
80662223,11/22/2020,11/25/2020,15,42,3,4
71424909,11/17/2020,11/21/2020,12,51,1,36
88568943,12/21/2020,12/22/2020,10,6,19,43
72662608,8/31/2019,9/4/2019,8,31,22,39
87702707,1/21/2021,1/22/2021,10,21,18,55
87643235,1/31/2019,2/5/2019,8,59,0,55
91745623,2/11/2021,2/14/2021,15,8,3,10
91712420,3/27/2020,3/30/2020,9,26,1,26
88147546,1/27/2020,2/1/2020,12,44,5,13
93017624,9/19/2019,9/23/2019,12,59,2,52
88687283,1/15/2021,1/16/2021,8,55,22,57
73221259,10/6/2020,10/10/2020,12,20,22,5
83569189,2/10/2020,2/12/2020,14,6,22,44
81817303,9/23/2021,9/28/2021,16,52,0,58
75902677,4/17/2021,4/21/2021,10,16,3,6
93102757,6/10/2021,6/13/2021,9,52,2,42
88295850,5/12/2019,5/16/2019,16,27,8,59
79557946,6/16/2019,6/19/2019,8,25,17,16
83496085,3/29/2020,4/2/2020,10,41,18,43
87090798,3/22/2019,3/27/2019,11,21,3,18
72287471,11/25/2020,11/29/2020,15,44,0,6
86484464,6/10/2019,6/15/2019,16,32,0,51
79868995,10/29/2020,11/3/2020,15,17,7,14
92540376,6/20/2021,6/22/2021,14,38,6,45
74229477,6/3/2019,6/6/2019,12,48,23,54
87246120,3/6/2021,3/9/2021,12,28,5,26
74356350,5/1/2019,5/5/2019,12,58,1,38
71806736,11/21/2020,11/24/2020,14,54,4,57
82885111,3/24/2021,3/29/2021,14,30,6,56
84486619,3/27/2019,3/31/2019,11,45,0,0
83401059,6/24/2020,6/26/2020,11,12,20,58
71349489,2/11/2020,2/13/2020,13,16,5,21
85725727,9/18/2019,9/20/2019,11,1,3,33
80425738,12/8/2019,12/12/2019,13,13,21,47
74447270,7/20/2020,7/23/2020,14,18,4,11
71439134,8/26/2020,8/30/2020,8,18,21,9
76922006,11/4/2020,11/7/2020,12,1,4,4
78118616,2/15/2020,2/18/2020,13,12,23,28
86668075,2/26/2020,3/1/2020,13,46,23,2
84255064,10/23/2021,10/26/2021,14,40,4,36
80921797,3/4/2019,3/8/2019,9,27,1,58
86012837,3/8/2021,3/12/2021,10,39,21,10
78696753,5/30/2020,6/1/2020,16,15,7,18
91685984,2/5/2019,2/10/2019,16,16,5,13
92926359,2/20/2019,2/24/2019,14,19,22,57
92575507,11/30/2019,12/5/2019,13,2,4,32
87428683,1/5/2021,1/9/2021,14,47,5,33
88622038,3/11/2019,3/13/2019,8,4,20,16
78698365,10/20/2021,10/22/2021,13,44,5,14
79841549,11/4/2020,11/6/2020,14,9,1,26
81473265,8/5/2021,8/9/2021,16,51,7,51
86356327,3/16/2020,3/20/2020,15,50,4,2
78760086,11/21/2019,11/25/2019,11,8,23,33
70548118,5/30/2020,6/1/2020,10,30,20,35
82698905,2/14/2020,2/16/2020,8,22,18,51
73851269,8/3/2020,8/7/2020,11,52,1,27
83195620,8/23/2021,8/26/2021,9,16,20,18
85437131,3/15/2020,3/19/2020,12,3,0,53
78214643,11/7/2021,11/11/2021,9,33,21,17
85432326,7/2/2021,7/6/2021,8,36,22,51
70485465,4/13/2021,4/16/2021,11,23,21,57
86702047,2/19/2019,2/22/2019,15,9,3,45
87735101,9/28/2019,10/3/2019,14,28,6,34
86918187,12/7/2020,12/11/2020,11,52,23,12
88405208,12/24/2021,12/26/2021,15,14,5,32
91543885,4/3/2021,4/7/2021,9,0,19,59
84379885,7/26/2021,7/30/2021,9,1,20,41
84128885,5/31/2019,6/4/2019,11,53,22,22
84998240,10/4/2021,10/6/2021,8,36,23,1
87761430,11/29/2021,12/2/2021,9,55,1,37
73877716,1/1/2019,1/4/2019,8,22,0,36
85309049,7/1/2020,7/4/2020,16,29,5,46
87190537,7/10/2020,7/12/2020,8,31,17,35
71541140,11/6/2019,11/8/2019,11,39,0,37
74908302,2/23/2020,2/25/2020,15,21,4,3
71929503,3/17/2021,3/19/2021,11,53,2,11
90035709,7/21/2021,7/24/2021,15,44,1,57
69570466,4/13/2020,4/14/2020,14,47,23,26
85575804,1/6/2019,1/9/2019,14,15,5,58
87264569,12/26/2020,12/30/2020,13,53,6,9
90270354,4/28/2021,5/2/2021,8,14,17,56
71378930,4/18/2019,4/21/2019,11,30,4,5
73758588,4/21/2019,4/24/2019,15,41,1,35
77811581,4/11/2020,4/13/2020,10,10,22,32
86427440,3/20/2019,3/24/2019,15,23,7,52
72806269,7/28/2021,8/1/2021,15,48,1,26
77007991,12/31/2019,1/4/2020,10,23,18,55
71091855,10/22/2021,10/25/2021,12,26,23,33
83077287,7/11/2019,7/13/2019,9,43,23,45
88334966,10/22/2021,10/25/2021,8,59,1,57
75082295,10/1/2019,10/4/2019,16,44,4,20
77258137,5/12/2021,5/17/2021,12,1,4,55
82634954,12/28/2021,12/30/2021,16,33,3,24
79300844,9/4/2019,9/7/2019,15,10,3,6
88226985,5/7/2021,5/8/2021,11,54,21,22
89494678,6/27/2021,7/1/2021,8,3,17,56
87558995,1/16/2019,1/19/2019,8,7,0,43
90316976,6/12/2021,6/16/2021,10,55,23,11
78026574,12/3/2021,12/6/2021,11,56,0,19
92560800,8/4/2021,8/6/2021,8,40,0,28
89815159,12/13/2021,12/14/2021,9,17,22,10
91323058,8/7/2019,8/11/2019,16,11,4,6
87413076,1/29/2019,2/3/2019,15,41,1,12
87626200,3/31/2019,4/4/2019,12,31,4,21
77254583,6/2/2019,6/7/2019,16,38,1,54
88089951,7/12/2021,7/14/2021,13,59,5,12
73415304,12/31/2019,1/4/2020,11,30,23,13
81498115,4/26/2019,4/29/2019,8,57,23,39
75574992,10/24/2020,10/25/2020,9,18,21,1
83097093,4/25/2019,4/30/2019,10,41,2,45
88522378,2/21/2021,2/25/2021,8,8,18,46
91136065,8/6/2019,8/10/2019,9,32,20,58
76244200,12/28/2020,1/1/2021,11,20,2,43
91704301,7/9/2020,7/14/2020,14,48,3,1
78755814,5/14/2020,5/16/2020,15,36,2,34
77368957,9/2/2021,9/6/2021,16,4,3,32
